Usuario,Ordenador,ID,Tipo de sesión,Grupo,Inicio,Final,Duración,Moneda,Tarifa,Facturación,Notas
"MDC - CAD/CAM","Sin nombre","339006689","Control remoto","Dispositivos sin nombre","2025-09-15 12:31","2025-09-15 12:37","7","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","528288615","Control remoto","Dispositivos sin nombre","2025-09-15 12:28","2025-09-15 12:49","22","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1193352397","Control remoto","Dispositivos sin nombre","2025-09-15 12:27","2025-09-15 12:51","24","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1193352397","Control remoto","Dispositivos sin nombre","2025-09-15 11:54","2025-09-15 12:25","31","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1193352397","Control remoto","Dispositivos sin nombre","2025-09-15 11:21","2025-09-15 11:52","31","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","211214249","Control remoto","Dispositivos sin nombre","2025-09-15 11:21","2025-09-15 15:46","266","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","683617845","Control remoto","Dispositivos sin nombre","2025-09-15 11:15","2025-09-15 13:16","121","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","211214249","Control remoto","Dispositivos sin nombre","2025-09-15 10:54","2025-09-15 11:07","13","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","211214249","Control remoto","Dispositivos sin nombre","2025-09-15 10:51","2025-09-15 10:53","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","575823200","Control remoto","Dispositivos sin nombre","2025-09-15 10:47","2025-09-15 13:16","149","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","683617845","Control remoto","Dispositivos sin nombre","2025-09-15 10:44","2025-09-15 11:15","31","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","575823200","Control remoto","Dispositivos sin nombre","2025-09-12 19:04","2025-09-12 19:36","32","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","683617845","Control remoto","Dispositivos sin nombre","2025-09-12 18:57","2025-09-12 19:36","39","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","683617845","Control remoto","Dispositivos sin nombre","2025-09-12 18:38","2025-09-12 18:47","9","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1333013789","Control remoto","Dispositivos sin nombre","2025-09-12 18:16","2025-09-12 18:51","36","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","575823200","Control remoto","Dispositivos sin nombre","2025-09-12 12:30","2025-09-12 12:53","24","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-09-12 12:29","2025-09-12 17:55","326","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-09-12 12:28","2025-09-12 12:29","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","575823200","Control remoto","Dispositivos sin nombre","2025-09-12 12:11","2025-09-12 13:03","52","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1624105841","Control remoto","Dispositivos sin nombre","2025-09-12 12:10","2025-09-12 13:14","65","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","718824312","Control remoto","Dispositivos sin nombre","2025-09-12 11:19","2025-09-12 17:52","394","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1617434932","Control remoto","Dispositivos sin nombre","2025-09-12 11:00","2025-09-12 14:52","232","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","718824312","Control remoto","Dispositivos sin nombre","2025-09-12 10:52","2025-09-12 11:11","19","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","718824312","Control remoto","Dispositivos sin nombre","2025-09-12 10:44","2025-09-12 10:51","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","718824312","Control remoto","Dispositivos sin nombre","2025-09-12 10:17","2025-09-12 10:27","11","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","413708683","Control remoto","Dispositivos sin nombre","2025-09-12 10:08","2025-09-12 11:29","81","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1425362077","Control remoto","Dispositivos sin nombre","2025-09-11 21:48","2025-09-11 22:21","33","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1425362077","Control remoto","Dispositivos sin nombre","2025-09-11 21:05","2025-09-11 21:47","43","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","820798910","Control remoto","Dispositivos sin nombre","2025-09-11 20:56","2025-09-11 22:21","85","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-09-11 17:51","2025-09-11 18:09","19","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","469782337","Control remoto","Dispositivos sin nombre","2025-09-11 15:50","2025-09-11 17:15","85","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1617434932","Control remoto","Dispositivos sin nombre","2025-09-11 12:01","2025-09-11 16:58","298","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","718824312","Control remoto","Dispositivos sin nombre","2025-09-11 11:57","2025-09-11 17:27","330","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","718824312","Control remoto","Dispositivos sin nombre","2025-09-11 11:56","2025-09-11 17:27","331","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","718824312","Control remoto","Dispositivos sin nombre","2025-09-11 11:39","2025-09-11 11:55","17","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","718824312","Control remoto","Dispositivos sin nombre","2025-09-11 11:39","2025-09-11 11:55","17","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1034997370","Control remoto","Dispositivos sin nombre","2025-09-11 10:46","2025-09-11 11:05","19","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1767500994","Control remoto","Dispositivos sin nombre","2025-09-11 09:58","2025-09-11 12:02","125","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","719042828","Control remoto","Dispositivos sin nombre","2025-09-11 09:53","2025-09-11 10:46","53","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","719042828","Control remoto","Dispositivos sin nombre","2025-09-11 09:53","2025-09-11 10:46","54","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1094975721","Control remoto","Dispositivos sin nombre","2025-09-11 09:12","2025-09-11 18:19","547","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","382394530","Control remoto","Dispositivos sin nombre","2025-09-10 16:48","2025-09-10 16:59","11","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1672983135","Control remoto","Dispositivos sin nombre","2025-09-10 15:44","2025-09-10 16:14","30","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","238061819","Control remoto","Dispositivos sin nombre","2025-09-10 15:21","2025-09-10 17:38","138","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","238061819","Control remoto","Dispositivos sin nombre","2025-09-10 15:19","2025-09-10 15:20","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","820798910","Control remoto","Dispositivos sin nombre","2025-09-10 13:28","2025-09-10 15:17","109","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1461223638","Control remoto","Dispositivos sin nombre","2025-09-10 12:56","2025-09-10 17:59","304","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1617434932","Control remoto","Dispositivos sin nombre","2025-09-10 12:53","2025-09-10 15:53","180","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1461223638","Control remoto","Dispositivos sin nombre","2025-09-10 11:52","2025-09-10 12:54","62","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1617434932","Control remoto","Dispositivos sin nombre","2025-09-10 11:43","2025-09-10 12:12","30","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1094975721","Control remoto","Dispositivos sin nombre","2025-09-10 11:22","2025-09-10 18:09","408","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1617434932","Control remoto","Dispositivos sin nombre","2025-09-10 11:15","2025-09-10 11:19","4","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","238061819","Control remoto","Dispositivos sin nombre","2025-09-10 10:51","2025-09-10 14:43","233","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1617434932","Control remoto","Dispositivos sin nombre","2025-09-10 10:15","2025-09-10 11:14","60","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","382394530","Control remoto","Dispositivos sin nombre","2025-09-10 09:25","2025-09-10 09:44","20","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","238061819","Control remoto","Dispositivos sin nombre","2025-09-10 09:08","2025-09-10 09:44","36","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1094975721","Control remoto","Dispositivos sin nombre","2025-09-09 17:02","2025-09-09 17:56","54","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","238061819","Control remoto","Dispositivos sin nombre","2025-09-09 16:39","2025-09-09 16:39","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","238061819","Control remoto","Dispositivos sin nombre","2025-09-09 16:38","2025-09-09 16:39","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1094975721","Control remoto","Dispositivos sin nombre","2025-09-09 16:28","2025-09-09 17:56","88","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1617434932","Control remoto","Dispositivos sin nombre","2025-09-09 16:17","2025-09-09 18:02","105","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1094975721","Control remoto","Dispositivos sin nombre","2025-09-09 15:01","2025-09-09 16:27","87","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1094975721","Control remoto","Dispositivos sin nombre","2025-09-09 14:53","2025-09-09 15:01","9","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","406023581","Control remoto","Dispositivos sin nombre","2025-09-09 13:16","2025-09-09 13:19","4","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","411412815","Control remoto","Dispositivos sin nombre","2025-09-09 13:13","2025-09-09 13:19","7","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1617434932","Control remoto","Dispositivos sin nombre","2025-09-09 12:24","2025-09-09 16:05","222","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","711307513","Control remoto","Dispositivos sin nombre","2025-09-09 11:27","2025-09-09 13:51","145","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","711307513","Control remoto","Dispositivos sin nombre","2025-09-09 10:57","2025-09-09 11:26","29","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","241333060","Control remoto","Dispositivos sin nombre","2025-09-09 10:53","2025-09-09 11:12","19","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","711307513","Control remoto","Dispositivos sin nombre","2025-09-09 10:35","2025-09-09 10:53","19","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","513255709","Control remoto","Dispositivos sin nombre","2025-09-09 10:32","2025-09-09 17:02","390","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","711307513","Control remoto","Dispositivos sin nombre","2025-09-09 10:22","2025-09-09 10:37","15","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","711307513","Control remoto","Dispositivos sin nombre","2025-09-09 10:13","2025-09-09 10:16","4","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","332296190","Control remoto","Dispositivos sin nombre","2025-09-09 09:43","2025-09-09 10:19","36","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","332296190","Control remoto","Dispositivos sin nombre","2025-09-09 09:38","2025-09-09 09:38","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","332296190","Control remoto","Dispositivos sin nombre","2025-09-09 09:23","2025-09-09 09:36","13","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","332296190","Control remoto","Dispositivos sin nombre","2025-09-09 09:15","2025-09-09 09:23","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","820798910","Control remoto","Dispositivos sin nombre","2025-09-09 09:11","2025-09-09 09:13","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1094975721","Control remoto","Dispositivos sin nombre","2025-09-09 08:46","2025-09-09 16:27","462","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","820798910","Control remoto","Dispositivos sin nombre","2025-09-08 17:02","2025-09-08 17:39","38","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1094975721","Control remoto","Dispositivos sin nombre","2025-09-08 16:47","2025-09-08 18:13","86","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","820798910","Control remoto","Dispositivos sin nombre","2025-09-08 16:29","2025-09-08 16:29","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","575823200","Control remoto","Dispositivos sin nombre","2025-09-08 15:24","2025-09-08 16:48","85","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","820798910","Control remoto","Dispositivos sin nombre","2025-09-08 14:58","2025-09-08 15:10","13","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","575823200","Control remoto","Dispositivos sin nombre","2025-09-08 13:20","2025-09-08 13:23","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","575823200","Control remoto","Dispositivos sin nombre","2025-09-08 12:38","2025-09-08 13:57","79","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","513255709","Control remoto","Dispositivos sin nombre","2025-09-08 11:59","2025-09-08 14:47","169","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","513255709","Control remoto","Dispositivos sin nombre","2025-09-08 11:33","2025-09-08 11:57","25","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","689359207","Control remoto","Dispositivos sin nombre","2025-09-08 00:32","2025-09-08 00:37","6","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","917676447","Control remoto","Dispositivos sin nombre","2025-09-05 12:51","2025-09-05 15:36","165","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","917676447","Control remoto","Dispositivos sin nombre","2025-09-05 12:44","2025-09-05 12:46","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","211214249","Control remoto","Dispositivos sin nombre","2025-09-05 11:06","2025-09-05 17:58","413","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1689705597","Control remoto","Dispositivos sin nombre","2025-09-05 00:06","2025-09-05 00:19","14","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1689705597","Control remoto","Dispositivos sin nombre","2025-09-04 17:00","2025-09-04 17:24","25","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","652129446","Control remoto","Dispositivos sin nombre","2025-09-04 14:00","2025-09-04 18:15","256","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1179944857","Control remoto","Dispositivos sin nombre","2025-09-04 13:32","2025-09-04 18:15","283","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1239503068","Control remoto","Dispositivos sin nombre","2025-09-04 13:29","2025-09-04 13:31","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","211214249","Control remoto","Dispositivos sin nombre","2025-09-04 12:52","2025-09-04 18:15","324","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","211214249","Control remoto","Dispositivos sin nombre","2025-09-04 11:00","2025-09-04 11:01","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","211214249","Control remoto","Dispositivos sin nombre","2025-09-04 11:00","2025-09-04 12:48","108","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1041027050","Control remoto","Dispositivos sin nombre","2025-09-04 10:36","2025-09-04 11:33","58","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1041027050","Control remoto","Dispositivos sin nombre","2025-09-04 10:04","2025-09-04 13:41","217","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1041027050","Control remoto","Dispositivos sin nombre","2025-09-04 09:14","2025-09-04 10:19","65","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","652129446","Control remoto","Dispositivos sin nombre","2025-09-03 18:19","2025-09-03 18:21","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","211214249","Control remoto","Dispositivos sin nombre","2025-09-03 18:11","2025-09-03 18:21","10","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","683617845","Control remoto","Dispositivos sin nombre","2025-09-03 17:12","2025-09-03 17:37","26","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1425362077","Control remoto","Dispositivos sin nombre","2025-09-03 16:06","2025-09-03 16:23","17","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","820798910","Control remoto","Dispositivos sin nombre","2025-09-03 16:04","2025-09-03 16:23","19","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","652129446","Control remoto","Dispositivos sin nombre","2025-09-03 14:11","2025-09-03 18:17","247","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","642388553","Control remoto","Dispositivos sin nombre","2025-09-03 12:39","2025-09-03 13:40","62","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","652129446","Control remoto","Dispositivos sin nombre","2025-09-03 12:33","2025-09-03 14:04","92","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","211214249","Control remoto","Dispositivos sin nombre","2025-09-03 12:29","2025-09-03 12:33","4","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","211214249","Control remoto","Dispositivos sin nombre","2025-09-03 12:29","2025-09-03 18:01","332","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","642388553","Control remoto","Dispositivos sin nombre","2025-09-03 10:54","2025-09-03 12:12","78","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1689705597","Control remoto","Dispositivos sin nombre","2025-09-02 17:15","2025-09-02 17:56","41","None","0,00","Factura",""
